Series Code,Country Name,Country Code,Year,GDP
NY.GDP.MKTP.CD,Romania,ROU,1992,25121666667
NY.GDP.MKTP.CD,Russian Federation,RUS,1992,4.60E+11
NY.GDP.MKTP.CD,Rwanda,RWA,1992,2029026704
NY.GDP.MKTP.CD,Samoa,WSM,1992,132303041.4
NY.GDP.MKTP.CD,Saudi Arabia,SAU,1992,1.37E+11
NY.GDP.MKTP.CD,Senegal,SEN,1992,6004885321
NY.GDP.MKTP.CD,Serbia,SRB,1992,NA
NY.GDP.MKTP.CD,Seychelles,SYC,1992,433667193.8
NY.GDP.MKTP.CD,Sierra Leone,SLE,1992,679997997.6
NY.GDP.MKTP.CD,Singapore,SGP,1992,52156414979
NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1992,NA
NY.GDP.MKTP.CD,Slovak Republic,SVK,1992,15431288006
NY.GDP.MKTP.CD,Slovenia,SVN,1992,NA
NY.GDP.MKTP.CD,Solomon Islands,SLB,1992,378778047.2
NY.GDP.MKTP.CD,South Africa,ZAF,1992,1.35E+11
NY.GDP.MKTP.CD,Spain,ESP,1992,6.29E+11
NY.GDP.MKTP.CD,Sri Lanka,LKA,1992,9703011636
NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1992,229434518.5
NY.GDP.MKTP.CD,St. Lucia,LCA,1992,566894748.5
NY.GDP.MKTP.CD,St. Martin (French part),MAF,1992,NA
NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,1992,277954111.1
NY.GDP.MKTP.CD,Sudan,SDN,1992,7034219713
NY.GDP.MKTP.CD,Suriname,SUR,1992,404600000
NY.GDP.MKTP.CD,Sweden,SWE,1992,2.80E+11
NY.GDP.MKTP.CD,Switzerland,CHE,1992,2.72E+11
NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,1992,13253565899
NY.GDP.MKTP.CD,Tajikistan,TJK,1992,1909246641
NY.GDP.MKTP.CD,Tanzania,TZA,1992,4601413264
NY.GDP.MKTP.CD,Thailand,THA,1992,1.11E+11
NY.GDP.MKTP.CD,Togo,TGO,1992,1692959110
NY.GDP.MKTP.CD,Tonga,TON,1992,137066290.6
NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,1992,5439552941
NY.GDP.MKTP.CD,Tunisia,TUN,1992,15497286296
NY.GDP.MKTP.CD,Turkey,TUR,1992,1.58E+11
NY.GDP.MKTP.CD,Turkmenistan,TKM,1992,3200539816
NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1992,NA
NY.GDP.MKTP.CD,Tuvalu,TUV,1992,9742949.471
NY.GDP.MKTP.CD,Uganda,UGA,1992,2857457860
NY.GDP.MKTP.CD,Ukraine,UKR,1992,73942235330
NY.GDP.MKTP.CD,United Arab Emirates,ARE,1992,54239171888
NY.GDP.MKTP.CD,United Kingdom,GBR,1992,1.18E+12
NY.GDP.MKTP.CD,United States,USA,1992,6.54E+12
NY.GDP.MKTP.CD,Uruguay,URY,1992,12878199881
NY.GDP.MKTP.CD,Uzbekistan,UZB,1992,12941297376
NY.GDP.MKTP.CD,Vanuatu,VUT,1992,196142585
NY.GDP.MKTP.CD,"Venezuela, RB",VEN,1992,58450099415
NY.GDP.MKTP.CD,Vietnam,VNM,1992,9866990236
NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,1992,1770899968
NY.GDP.MKTP.CD,West Bank and Gaza,PSE,1992,NA
NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,1992,6463649985
NY.GDP.MKTP.CD,Zambia,ZMB,1992,3181921788
NY.GDP.MKTP.CD,Zimbabwe,ZWE,1992,6751472200
NY.GDP.MKTP.CD,Arab World,ARB,1992,4.71E+11
NY.GDP.MKTP.CD,Caribbean small states,CSS,1992,17396950399
NY.GDP.MKTP.CD,North America,NAC,1992,7.13E+12
NY.GDP.MKTP.CD,Not classified,INX,1992,NA
NY.GDP.MKTP.CD,Other small states,OSS,1992,60903624961
NY.GDP.MKTP.CD,Pacific island small states,PSS,1992,2831265159
NY.GDP.MKTP.CD,Small states,SST,1992,80862200062
NY.GDP.MKTP.CD,Afghanistan,AFG,1993,NA
NY.GDP.MKTP.CD,Albania,ALB,1993,1228071038
NY.GDP.MKTP.CD,Algeria,DZA,1993,49946455211
NY.GDP.MKTP.CD,Andorra,AND,1993,1007025755
NY.GDP.MKTP.CD,Angola,AGO,1993,5768720422
NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,1993,535172777.8
NY.GDP.MKTP.CD,Argentina,ARG,1993,2.37E+11
NY.GDP.MKTP.CD,Armenia,ARM,1993,1201313201
NY.GDP.MKTP.CD,Australia,AUS,1993,3.12E+11
NY.GDP.MKTP.CD,Austria,AUT,1993,1.90E+11
NY.GDP.MKTP.CD,Azerbaijan,AZE,1993,3973027397
NY.GDP.MKTP.CD,"Bahamas, The",BHS,1993,3.09E+09
NY.GDP.MKTP.CD,Bahrain,BHR,1993,5200265957
NY.GDP.MKTP.CD,Bangladesh,BGD,1993,33166519418
NY.GDP.MKTP.CD,Barbados,BRB,1993,2046189032
NY.GDP.MKTP.CD,Belarus,BLR,1993,16280991736
NY.GDP.MKTP.CD,Belgium,BEL,1993,2.26E+11
NY.GDP.MKTP.CD,Belize,BLZ,1993,559858250
NY.GDP.MKTP.CD,Benin,BEN,1993,2274557914
NY.GDP.MKTP.CD,Bermuda,BMU,1993,1820359936
NY.GDP.MKTP.CD,Bhutan,BTN,1993,235239570.4
NY.GDP.MKTP.CD,Bolivia,BOL,1993,5734676561
NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,1993,NA
NY.GDP.MKTP.CD,Botswana,BWA,1993,4160086253
NY.GDP.MKTP.CD,Brazil,BRA,1993,4.38E+11
NY.GDP.MKTP.CD,British Virgin Islands,VGB,1993,NA
NY.GDP.MKTP.CD,Brunei Darussalam,BRN,1993,4105706152
NY.GDP.MKTP.CD,Bulgaria,BGR,1993,10829710145
NY.GDP.MKTP.CD,Burkina Faso,BFA,1993,2332018011
NY.GDP.MKTP.CD,Burundi,BDI,1993,938632612
NY.GDP.MKTP.CD,Cabo Verde,CPV,1993,490417389.7
NY.GDP.MKTP.CD,Cambodia,KHM,1993,2533727592
NY.GDP.MKTP.CD,Cameroon,CMR,1993,15498179313
NY.GDP.MKTP.CD,Canada,CAN,1993,5.77E+11
NY.GDP.MKTP.CD,Chad,TCD,1993,1463251055
NY.GDP.MKTP.CD,Chile,CHL,1993,49297773130
NY.GDP.MKTP.CD,China,CHN,1993,4.45E+11
NY.GDP.MKTP.CD,Colombia,COL,1993,55802538219
NY.GDP.MKTP.CD,Comoros,COM,1993,263568114.4
NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,1993,10706259937
NY.GDP.MKTP.CD,"Congo, Rep.",COG,1993,1918970032
NY.GDP.MKTP.CD,Costa Rica,CRI,1993,9537297507
NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,1993,11045759469
NY.GDP.MKTP.CD,Croatia,HRV,1993,NA
NY.GDP.MKTP.CD,Cuba,CUB,1993,22367254865
NY.GDP.MKTP.CD,Curacao,CUW,1993,NA
NY.GDP.MKTP.CD,Cyprus,CYP,1993,6590291048
NY.GDP.MKTP.CD,Czech Republic,CZE,1993,40614350197
NY.GDP.MKTP.CD,Denmark,DNK,1993,1.43E+11
NY.GDP.MKTP.CD,Djibouti,DJI,1993,466048469.2
NY.GDP.MKTP.CD,Dominica,DMA,1993,200418518.5
NY.GDP.MKTP.CD,Dominican Republic,DOM,1993,13081042400
NY.GDP.MKTP.CD,Ecuador,ECU,1993,18938717359
NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,1993,46578631453
NY.GDP.MKTP.CD,El Salvador,SLV,1993,6680269200
NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,1993,136047896.2
NY.GDP.MKTP.CD,Eritrea,ERI,1993,467872714.8
NY.GDP.MKTP.CD,Estonia,EST,1993,NA
NY.GDP.MKTP.CD,Eswatini,SWZ,1993,1357206996
NY.GDP.MKTP.CD,Ethiopia,ETH,1993,8830712714
NY.GDP.MKTP.CD,Fiji,FJI,1993,1635426125
NY.GDP.MKTP.CD,Finland,FIN,1993,89255751015
NY.GDP.MKTP.CD,France,FRA,1993,1.32E+12
NY.GDP.MKTP.CD,French Polynesia,PYF,1993,3694600400
NY.GDP.MKTP.CD,Gabon,GAB,1993,4378645081
NY.GDP.MKTP.CD,"Gambia, The",GMB,1993,755042548.1
NY.GDP.MKTP.CD,Georgia,GEO,1993,2701181331
NY.GDP.MKTP.CD,Germany,DEU,1993,2.07E+12
NY.GDP.MKTP.CD,Ghana,GHA,1993,5966255778
NY.GDP.MKTP.CD,Gibraltar,GIB,1993,NA
NY.GDP.MKTP.CD,Greece,GRC,1993,1.09E+11
NY.GDP.MKTP.CD,Greenland,GRL,1993,927219728.9
NY.GDP.MKTP.CD,Grenada,GRD,1993,309812185.2
NY.GDP.MKTP.CD,Guatemala,GTM,1993,11399942453
NY.GDP.MKTP.CD,Guinea,GIN,1993,3279063318
NY.GDP.MKTP.CD,Guinea-Bissau,GNB,1993,236880821.7
NY.GDP.MKTP.CD,Guyana,GUY,1993,442273433.2
NY.GDP.MKTP.CD,Haiti,HTI,1993,1878248741
NY.GDP.MKTP.CD,Honduras,HND,1993,3481990761
NY.GDP.MKTP.CD,Hungary,HUN,1993,40119073326
NY.GDP.MKTP.CD,Iceland,ISL,1993,6126456175
NY.GDP.MKTP.CD,India,IND,1993,2.76E+11
NY.GDP.MKTP.CD,Indonesia,IDN,1993,1.58E+11
NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,1993,63743623232
NY.GDP.MKTP.CD,Iraq,IRQ,1993,NA
NY.GDP.MKTP.CD,Ireland,IRL,1993,52480253169
NY.GDP.MKTP.CD,Isle of Man,IMN,1993,NA
NY.GDP.MKTP.CD,Israel,ISR,1993,75954641355
NY.GDP.MKTP.CD,Italy,ITA,1993,1.06E+12
NY.GDP.MKTP.CD,Jamaica,JAM,1993,5405097571
NY.GDP.MKTP.CD,Japan,JPN,1993,4.45E+12
NY.GDP.MKTP.CD,Jordan,JOR,1993,5605841536
NY.GDP.MKTP.CD,Kazakhstan,KAZ,1993,23409027476
NY.GDP.MKTP.CD,Kenya,KEN,1993,5751789915
NY.GDP.MKTP.CD,Kiribati,KIR,1993,46919624.64
NY.GDP.MKTP.CD,"Korea, Dem. People_验s Rep.",PRK,1993,NA
NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1993,3.86E+11
NY.GDP.MKTP.CD,Kuwait,KWT,1993,23941391391
NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,1993,2028295455
NY.GDP.MKTP.CD,Lao PDR,LAO,1993,1327748655
NY.GDP.MKTP.CD,Latvia,LVA,1993,NA
NY.GDP.MKTP.CD,Lebanon,LBN,1993,7535259851
NY.GDP.MKTP.CD,Lesotho,LSO,1993,835592802.3
NY.GDP.MKTP.CD,Liberia,LBR,1993,160400000
NY.GDP.MKTP.CD,Libya,LBY,1993,30657030223
NY.GDP.MKTP.CD,Liechtenstein,LIE,1993,1673104494
NY.GDP.MKTP.CD,Lithuania,LTU,1993,NA
NY.GDP.MKTP.CD,"Macao SAR, China",MAC,1993,5625533410
NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,1993,2550195043
NY.GDP.MKTP.CD,Madagascar,MDG,1993,3370842211
NY.GDP.MKTP.CD,Malawi,MWI,1993,2070636936
NY.GDP.MKTP.CD,Malaysia,MYS,1993,66894448545
NY.GDP.MKTP.CD,Maldives,MDV,1993,322326642.3
NY.GDP.MKTP.CD,Mali,MLI,1993,2818280876
NY.GDP.MKTP.CD,Malta,MLT,1993,2709178327
NY.GDP.MKTP.CD,Marshall Islands,MHL,1993,99461000
NY.GDP.MKTP.CD,Mauritania,MRT,1993,1249944999
NY.GDP.MKTP.CD,Mauritius,MUS,1993,3263368410
NY.GDP.MKTP.CD,Mexico,MEX,1993,5.01E+11
NY.GDP.MKTP.CD,Moldova,MDA,1993,NA
NY.GDP.MKTP.CD,Monaco,MCO,1993,2574439973
NY.GDP.MKTP.CD,Mongolia,MNG,1993,768401634.2
NY.GDP.MKTP.CD,Morocco,MAR,1993,31655473664
NY.GDP.MKTP.CD,Mozambique,MOZ,1993,2394823062
NY.GDP.MKTP.CD,Namibia,NAM,1993,3218475900
NY.GDP.MKTP.CD,Nepal,NPL,1993,3660041667
NY.GDP.MKTP.CD,Netherlands,NLD,1993,3.49E+11
NY.GDP.MKTP.CD,New Caledonia,NCL,1993,3070161471
NY.GDP.MKTP.CD,New Zealand,NZL,1993,46712018141
NY.GDP.MKTP.CD,Nicaragua,NIC,1993,1756454248
NY.GDP.MKTP.CD,Niger,NER,1993,1606581744
NY.GDP.MKTP.CD,Nigeria,NGA,1993,15789003753
NY.GDP.MKTP.CD,Norway,NOR,1993,1.21E+11
NY.GDP.MKTP.CD,Oman,OMN,1993,12493107932
NY.GDP.MKTP.CD,Pakistan,PAK,1993,51478304860
NY.GDP.MKTP.CD,Panama,PAN,1993,8782585400
NY.GDP.MKTP.CD,Papua New Guinea,PNG,1993,4974550286
NY.GDP.MKTP.CD,Paraguay,PRY,1993,7249533620
NY.GDP.MKTP.CD,Peru,PER,1993,35158109999
NY.GDP.MKTP.CD,Philippines,PHL,1993,54368083953
NY.GDP.MKTP.CD,Poland,POL,1993,96045645026
NY.GDP.MKTP.CD,Portugal,PRT,1993,95019103603
NY.GDP.MKTP.CD,Puerto Rico,PRI,1993,36922456000
NY.GDP.MKTP.CD,Qatar,QAT,1993,7156593654
NY.GDP.MKTP.CD,Romania,ROU,1993,26362894737
NY.GDP.MKTP.CD,Russian Federation,RUS,1993,4.35E+11
NY.GDP.MKTP.CD,Rwanda,RWA,1993,1971525999
NY.GDP.MKTP.CD,Samoa,WSM,1993,133122897.2
NY.GDP.MKTP.CD,Saudi Arabia,SAU,1993,1.33E+11
NY.GDP.MKTP.CD,Senegal,SEN,1993,5678827999
NY.GDP.MKTP.CD,Serbia,SRB,1993,NA
NY.GDP.MKTP.CD,Seychelles,SYC,1993,473916819.5
NY.GDP.MKTP.CD,Sierra Leone,SLE,1993,768812334.8
NY.GDP.MKTP.CD,Singapore,SGP,1993,60644572348
NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,1993,NA
NY.GDP.MKTP.CD,Slovak Republic,SVK,1993,16452201101
NY.GDP.MKTP.CD,Slovenia,SVN,1993,NA
NY.GDP.MKTP.CD,Solomon Islands,SLB,1993,410923236.2
NY.GDP.MKTP.CD,South Africa,ZAF,1993,1.34E+11
NY.GDP.MKTP.CD,Spain,ESP,1993,5.24E+11
NY.GDP.MKTP.CD,Sri Lanka,LKA,1993,10338679636
NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,1993,249676000
NY.GDP.MKTP.CD,St. Lucia,LCA,1993,574870405.2
NY.GDP.MKTP.CD,St. Martin (French part),MAF,1993,NA
NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,1993,286307814.8
NY.GDP.MKTP.CD,Sudan,SDN,1993,8881785938
NY.GDP.MKTP.CD,Suriname,SUR,1993,428794117.6
NY.GDP.MKTP.CD,Sweden,SWE,1993,2.10E+11
NY.GDP.MKTP.CD,Switzerland,CHE,1993,2.64E+11
NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,1993,13695962019
NY.GDP.MKTP.CD,Tajikistan,TJK,1993,1646693642
NY.GDP.MKTP.CD,Tanzania,TZA,1993,4257702197
NY.GDP.MKTP.CD,Thailand,THA,1993,1.29E+11
NY.GDP.MKTP.CD,Togo,TGO,1993,1233496846
NY.GDP.MKTP.CD,Tonga,TON,1993,138489884.4
NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,1993,4669488516
NY.GDP.MKTP.CD,Tunisia,TUN,1993,14608946896
NY.GDP.MKTP.CD,Turkey,TUR,1993,1.80E+11
NY.GDP.MKTP.CD,Turkmenistan,TKM,1993,3179225949
NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,1993,NA
NY.GDP.MKTP.CD,Tuvalu,TUV,1993,9630762.954
NY.GDP.MKTP.CD,Uganda,UGA,1993,3220439044
NY.GDP.MKTP.CD,Ukraine,UKR,1993,65648559903
NY.GDP.MKTP.CD,United Arab Emirates,ARE,1993,55625170253
NY.GDP.MKTP.CD,United Kingdom,GBR,1993,1.06E+12
NY.GDP.MKTP.CD,United States,USA,1993,6.88E+12
NY.GDP.MKTP.CD,Uruguay,URY,1993,15002106518
NY.GDP.MKTP.CD,Uzbekistan,UZB,1993,13099013836
NY.GDP.MKTP.CD,Vanuatu,VUT,1993,188080374.4
NY.GDP.MKTP.CD,"Venezuela, RB",VEN,1993,58124193833
NY.GDP.MKTP.CD,Vietnam,VNM,1993,13180953598
NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,1993,2.00E+09
NY.GDP.MKTP.CD,West Bank and Gaza,PSE,1993,NA
NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,1993,5368270615
NY.GDP.MKTP.CD,Zambia,ZMB,1993,3273237853
NY.GDP.MKTP.CD,Zimbabwe,ZWE,1993,6563813300
NY.GDP.MKTP.CD,Arab World,ARB,1993,4.76E+11
NY.GDP.MKTP.CD,Caribbean small states,CSS,1993,18799958621
NY.GDP.MKTP.CD,North America,NAC,1993,7.46E+12
NY.GDP.MKTP.CD,Not classified,INX,1993,NA
NY.GDP.MKTP.CD,Other small states,OSS,1993,57941641985
NY.GDP.MKTP.CD,Pacific island small states,PSS,1993,2996482340
NY.GDP.MKTP.CD,Small states,SST,1993,79656606277
NY.GDP.MKTP.CD,Afghanistan,AFG,1994,NA
NY.GDP.MKTP.CD,Albania,ALB,1994,1985673798
NY.GDP.MKTP.CD,Algeria,DZA,1994,42542571306
NY.GDP.MKTP.CD,Andorra,AND,1994,1017549124
NY.GDP.MKTP.CD,Angola,AGO,1994,4438321017
NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,1994,589429592.6
NY.GDP.MKTP.CD,Argentina,ARG,1994,2.57E+11
NY.GDP.MKTP.CD,Armenia,ARM,1994,1315158670
NY.GDP.MKTP.CD,Australia,AUS,1994,3.22E+11
NY.GDP.MKTP.CD,Austria,AUT,1994,2.04E+11
NY.GDP.MKTP.CD,Azerbaijan,AZE,1994,3313739674
NY.GDP.MKTP.CD,"Bahamas, The",BHS,1994,3.26E+09
NY.GDP.MKTP.CD,Bahrain,BHR,1994,5567553457
NY.GDP.MKTP.CD,Bangladesh,BGD,1994,33768660883
NY.GDP.MKTP.CD,Barbados,BRB,1994,2151295182
NY.GDP.MKTP.CD,Belarus,BLR,1994,14932024169
NY.GDP.MKTP.CD,Belgium,BEL,1994,2.46E+11
NY.GDP.MKTP.CD,Belize,BLZ,1994,580863700
NY.GDP.MKTP.CD,Benin,BEN,1994,1598075932
NY.GDP.MKTP.CD,Bermuda,BMU,1994,1867160064
NY.GDP.MKTP.CD,Bhutan,BTN,1994,270801565.2
NY.GDP.MKTP.CD,Bolivia,BOL,1994,5981244887
NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,1994,1255802469
NY.GDP.MKTP.CD,Botswana,BWA,1994,4259330999
NY.GDP.MKTP.CD,Brazil,BRA,1994,5.58E+11
NY.GDP.MKTP.CD,British Virgin Islands,VGB,1994,NA
NY.GDP.MKTP.CD,Brunei Darussalam,BRN,1994,4087337960
NY.GDP.MKTP.CD,Bulgaria,BGR,1994,9697416974
NY.GDP.MKTP.CD,Burkina Faso,BFA,1994,1895290965
NY.GDP.MKTP.CD,Burundi,BDI,1994,925030590.2
NY.GDP.MKTP.CD,Cabo Verde,CPV,1994,406580652.3
NY.GDP.MKTP.CD,Cambodia,KHM,1994,2791435272
NY.GDP.MKTP.CD,Cameroon,CMR,1994,10600157684
NY.GDP.MKTP.CD,Canada,CAN,1994,5.78E+11
NY.GDP.MKTP.CD,Chad,TCD,1994,1179837955
NY.GDP.MKTP.CD,Chile,CHL,1994,57008425296
NY.GDP.MKTP.CD,China,CHN,1994,5.64E+11
NY.GDP.MKTP.CD,Colombia,COL,1994,81703500846
NY.GDP.MKTP.CD,Comoros,COM,1994,185761822.6
NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,1994,5820382248
NY.GDP.MKTP.CD,"Congo, Rep.",COG,1994,1769365425
NY.GDP.MKTP.CD,Costa Rica,CRI,1994,10432619390
NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,1994,8313557450
NY.GDP.MKTP.CD,Croatia,HRV,1994,NA
NY.GDP.MKTP.CD,Cuba,CUB,1994,28448326757
NY.GDP.MKTP.CD,Curacao,CUW,1994,NA
NY.GDP.MKTP.CD,Cyprus,CYP,1994,7425703929
NY.GDP.MKTP.CD,Czech Republic,CZE,1994,47554674591
NY.GDP.MKTP.CD,Denmark,DNK,1994,1.56E+11
NY.GDP.MKTP.CD,Djibouti,DJI,1994,491689220.7
NY.GDP.MKTP.CD,Dominica,DMA,1994,215459259.3
NY.GDP.MKTP.CD,Dominican Republic,DOM,1994,14664237667
NY.GDP.MKTP.CD,Ecuador,ECU,1994,22708673337
NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,1994,51897983393
NY.GDP.MKTP.CD,El Salvador,SLV,1994,7679384000
NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,1994,100807001.8
NY.GDP.MKTP.CD,Eritrea,ERI,1994,531688311.7
NY.GDP.MKTP.CD,Estonia,EST,1994,NA
NY.GDP.MKTP.CD,Eswatini,SWZ,1994,1419293455
NY.GDP.MKTP.CD,Ethiopia,ETH,1994,6927950565
NY.GDP.MKTP.CD,Fiji,FJI,1994,1825285158
NY.GDP.MKTP.CD,Finland,FIN,1994,1.03E+11
NY.GDP.MKTP.CD,France,FRA,1994,1.39E+12
NY.GDP.MKTP.CD,French Polynesia,PYF,1994,3522272321
NY.GDP.MKTP.CD,Gabon,GAB,1994,4190819314
NY.GDP.MKTP.CD,"Gambia, The",GMB,1994,746491692.6
NY.GDP.MKTP.CD,Georgia,GEO,1994,2513870587
NY.GDP.MKTP.CD,Germany,DEU,1994,2.21E+12
NY.GDP.MKTP.CD,Ghana,GHA,1994,5444560669
NY.GDP.MKTP.CD,Gibraltar,GIB,1994,NA
NY.GDP.MKTP.CD,Greece,GRC,1994,1.17E+11
NY.GDP.MKTP.CD,Greenland,GRL,1994,1005879948
NY.GDP.MKTP.CD,Grenada,GRD,1994,325111814.8
NY.GDP.MKTP.CD,Guatemala,GTM,1994,12983235568
NY.GDP.MKTP.CD,Guinea,GIN,1994,3383218923
NY.GDP.MKTP.CD,Guinea-Bissau,GNB,1994,235620043.5
NY.GDP.MKTP.CD,Guyana,GUY,1994,540874934.2
NY.GDP.MKTP.CD,Haiti,HTI,1994,2167564195
NY.GDP.MKTP.CD,Honduras,HND,1994,3432356579
NY.GDP.MKTP.CD,Hungary,HUN,1994,43160392124
NY.GDP.MKTP.CD,Iceland,ISL,1994,6294803497
NY.GDP.MKTP.CD,India,IND,1994,3.23E+11
NY.GDP.MKTP.CD,Indonesia,IDN,1994,1.77E+11
NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,1994,71841461173
NY.GDP.MKTP.CD,Iraq,IRQ,1994,NA
NY.GDP.MKTP.CD,Ireland,IRL,1994,57166037102
NY.GDP.MKTP.CD,Isle of Man,IMN,1994,NA
NY.GDP.MKTP.CD,Israel,ISR,1994,86307135997
NY.GDP.MKTP.CD,Italy,ITA,1994,1.10E+12
NY.GDP.MKTP.CD,Jamaica,JAM,1994,5419134875
NY.GDP.MKTP.CD,Japan,JPN,1994,4.91E+12
NY.GDP.MKTP.CD,Jordan,JOR,1994,6237739516
NY.GDP.MKTP.CD,Kazakhstan,KAZ,1994,21250839258
NY.GDP.MKTP.CD,Kenya,KEN,1994,7148145376
NY.GDP.MKTP.CD,Kiribati,KIR,1994,54832577.86
NY.GDP.MKTP.CD,"Korea, Dem. People_验s Rep.",PRK,1994,NA
NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1994,4.56E+11
NY.GDP.MKTP.CD,Kuwait,KWT,1994,24848483838
NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,1994,1681006993
NY.GDP.MKTP.CD,Lao PDR,LAO,1994,1543606345
NY.GDP.MKTP.CD,Latvia,LVA,1994,NA
NY.GDP.MKTP.CD,Lebanon,LBN,1994,9599127050
NY.GDP.MKTP.CD,Lesotho,LSO,1994,878250450.6
NY.GDP.MKTP.CD,Liberia,LBR,1994,132200000
NY.GDP.MKTP.CD,Libya,LBY,1994,28607921929
NY.GDP.MKTP.CD,Liechtenstein,LIE,1994,1948118228
NY.GDP.MKTP.CD,Lithuania,LTU,1994,NA
NY.GDP.MKTP.CD,"Macao SAR, China",MAC,1994,6265844252
NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,1994,3381270208
NY.GDP.MKTP.CD,Madagascar,MDG,1994,2977040722
NY.GDP.MKTP.CD,Malawi,MWI,1994,1181802596
NY.GDP.MKTP.CD,Malaysia,MYS,1994,74477975918
NY.GDP.MKTP.CD,Maldives,MDV,1994,355884383.1
NY.GDP.MKTP.CD,Mali,MLI,1994,2081846483
NY.GDP.MKTP.CD,Malta,MLT,1994,2998570147
NY.GDP.MKTP.CD,Marshall Islands,MHL,1994,108071000
NY.GDP.MKTP.CD,Mauritania,MRT,1994,1315932645
NY.GDP.MKTP.CD,Mauritius,MUS,1994,3558137040
NY.GDP.MKTP.CD,Mexico,MEX,1994,5.28E+11
NY.GDP.MKTP.CD,Moldova,MDA,1994,NA
NY.GDP.MKTP.CD,Monaco,MCO,1994,2720297739
NY.GDP.MKTP.CD,Mongolia,MNG,1994,925817092.2
NY.GDP.MKTP.CD,Morocco,MAR,1994,35604137423
NY.GDP.MKTP.CD,Mozambique,MOZ,1994,2460670288
NY.GDP.MKTP.CD,Namibia,NAM,1994,3636645995
NY.GDP.MKTP.CD,Nepal,NPL,1994,4066775510
NY.GDP.MKTP.CD,Netherlands,NLD,1994,3.74E+11
NY.GDP.MKTP.CD,New Caledonia,NCL,1994,3038727617
NY.GDP.MKTP.CD,New Zealand,NZL,1994,55154160816
NY.GDP.MKTP.CD,Nicaragua,NIC,1994,3863185119
NY.GDP.MKTP.CD,Niger,NER,1994,1563207225
NY.GDP.MKTP.CD,Nigeria,NGA,1994,18086400536
NY.GDP.MKTP.CD,Norway,NOR,1994,1.27E+11
NY.GDP.MKTP.CD,Oman,OMN,1994,12918855657
NY.GDP.MKTP.CD,Pakistan,PAK,1994,51894781282
NY.GDP.MKTP.CD,Panama,PAN,1994,9365289800
NY.GDP.MKTP.CD,Papua New Guinea,PNG,1994,5502786070
NY.GDP.MKTP.CD,Paraguay,PRY,1994,7870982171
NY.GDP.MKTP.CD,Peru,PER,1994,44882079767
NY.GDP.MKTP.CD,Philippines,PHL,1994,64084460124
NY.GDP.MKTP.CD,Poland,POL,1994,1.11E+11
NY.GDP.MKTP.CD,Portugal,PRT,1994,99698453261
NY.GDP.MKTP.CD,Puerto Rico,PRI,1994,39690630000
NY.GDP.MKTP.CD,Qatar,QAT,1994,7374450769
NY.GDP.MKTP.CD,Romania,ROU,1994,30074440483
NY.GDP.MKTP.CD,Russian Federation,RUS,1994,3.95E+11
NY.GDP.MKTP.CD,Rwanda,RWA,1994,753636370.5
NY.GDP.MKTP.CD,Samoa,WSM,1994,221098106.5
NY.GDP.MKTP.CD,Saudi Arabia,SAU,1994,1.35E+11
NY.GDP.MKTP.CD,Senegal,SEN,1994,3877196915
NY.GDP.MKTP.CD,Serbia,SRB,1994,NA
NY.GDP.MKTP.CD,Seychelles,SYC,1994,486451204.6
NY.GDP.MKTP.CD,Sierra Leone,SLE,1994,911915970.7
